SourcePort,DestinationPort,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,DoH
443,47752,120.81698,496,4.105383200275326,448,3.708088051861584,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1254.606536172883,35.42042540925904,60.4084884375,60.4085235,0.0,-2.9696848297e-06,1.7054704380176358,0.5863484805766297,2.962984375e-09,5.44333020769e-05,15.088993375,15.089015,15.088892,-1.191825546579819,1.862370940799201,3.6074839934e-06,True
54526,443,116.047587,19430,167.4313141901003,591748,5099.184009745933,4417629.439055813,2101.815748122516,1427.9859813084113,573.0,66,1.2203533759876086,0.6480044611546132,1.4718742169980543,411.6050027167237,20.28805073723752,5.105673457943925,0.3305845,0.0,0.7060938016848803,0.2516591428161585,3.973628729755778,9.14180878983e-05,0.0095612806620443,0.0044816273291925,0.000746,1.7e-05,1.1721109738014337,0.4669486742415041,2.133439476273236,False
41844,443,0.211613,2238,10575.909797602226,13577,64159.57431726784,1485606.0879904877,1218.8544162411226,545.3448275862069,78.0,66,1.1502887170745253,0.3932748827086986,2.235016001959694,0.0033399148003733,0.0577919959888336,0.1476133793103448,0.17492,0.0,-1.4174949431543038,2.5542183962441114,0.3915091996324452,0.0001766272738677,0.0132901194075812,0.0119653636363636,0.007073,5e-06,1.1043611015803545,0.8999440313185529,1.1107158805597526,False
39156,443,20.953036,4549,217.10457615784173,22581,1077.695852763294,594482.9660238752,771.0272148399661,411.06060606060606,97.0,66,1.2219825708452807,0.4475336271135729,1.875702033890076,41.48832222409874,6.4411429284016615,3.754500257575758,1.913391,0.0,0.8575074073224856,0.5828934863439552,1.7155793012411835,0.0001630290816115,0.0127682842078162,0.0140705454545454,0.0110785,0.025036,0.7030025505025576,-0.8588040778996683,0.9074477069182492,False
443,47750,120.817006,496,4.105382316790734,448,3.708087253875501,9.0,3.0,59.0,59.0,56,0.0,1.0,0.0508474576271186,1254.6062946956529,35.42042200053033,60.40851025,60.4084905,0.0,1.6727638083e-06,1.705471217962777,0.5863482124280714,2.709e-09,5.20480547186e-05,15.0889685,15.08897,15.088885,-0.0864585626556352,1.6042866626210577,3.4494110527e-06,True
47762,443,107.181464,14289,133.3159621704738,26948,251.4240708635964,32795.93911771438,181.0964911800181,130.0851735015773,87.0,62,0.7137384035577256,0.3759607547221748,1.3921378302026273,419.9496939756548,20.492674153844703,30.65357168769716,29.465167,0.0,0.1739750525639719,1.4958307274868825,0.6685248414973273,0.0001018349601507,0.0100913309405009,0.0121227450980392,0.014985,0.014975,-0.850905074514989,-0.2826440752739004,0.8324295247396679,True
47754,443,120.831976,504,4.171081336946769,496,4.104873696677773,8.96885813148789,2.994805190907731,58.8235294117647,56.0,56,2.828427124746187,0.9428090415820624,0.0509116882454314,1382.9362296796296,37.187850565468686,56.86919941176471,60.416012,0.0,-0.2861267215746589,1.529241366387855,0.6539190097649857,1.08825e-09,3.29886344064e-05,0.014994,0.0149895,0.014987,0.4092318534220817,0.2121942943670072,0.0022001223426979,True
443,47750,98.054251,733,7.475453562946496,584,5.955886604039227,97.6326530612245,9.880923694737476,62.71428571428572,62.0,56,0.2168680994873404,0.6795200450603324,0.1575545919434221,1075.0475002012224,32.787916984786065,67.55271019047619,75.520044,0.0,-0.7289881037475545,2.060292827440711,0.4853678985245008,50.59460288682484,7.112988323259418,10.059339222222222,15.088932,5e-06,-2.1212994662163496,1.414220544876796,0.707102938485862,True
63918,443,2.151764,34146,15868.84063493952,1407144,653949.039021008,468586.3430015446,684.5336682746471,986.5092402464064,1514.0,1514,-2.3117522959087884,-0.7705840986362629,0.6938948368123413,0.552839187101178,0.7435315642937951,1.3153473004791238,1.50029,0.021816,-0.7462065165849455,1.7397126935797504,0.5652739500989274,3.98681461962e-05,0.0063141227574584,0.0023213032581453,0.000407,2.6e-05,0.9095340706913484,0.363518947336598,2.7200766359597632,False
47746,443,97.900532,640,6.537247417613624,733,7.487191182985603,95.15082644628096,9.754528509686205,62.40909090909091,62.0,56,0.1258156892005639,0.6570374880473933,0.1562998013205364,1220.1539088610184,34.93070152260069,64.4350734090909,75.5275125,0.0,-0.952666732192491,1.844654432932028,0.5421069562663438,3.606713189e-05,0.0060055917185569,0.0120209,0.0150005,0.015003,-1.4884128690233094,-0.4965539017222013,0.4995958471126924,True
40378,443,95.406155,18744,196.46531190781133,31037,325.3144411909273,27944.79026408635,167.16695326554932,123.52605459057072,105.0,66,0.332470997921609,0.3441233656941094,1.3532930669535843,431.2895221730537,20.76751121759788,18.211296920595533,5.097189,0.0,1.8944168778610733,0.8769128245450869,1.140364209542455,0.0006176635532363,0.0248528379312371,0.0244835316455696,0.02488,0.024855,-0.0478579173365225,-0.0149467177735659,1.015083864983766,True
